code	name
GN2525772	アクリ
GN254352	レティムノ
GN255274	ピレウス
GN255683	パトラ
GN255971	パリニ
GN256342	パパーゴー
GN256598	ネア・マクリ
GN256637	ナフプリオ
GN256866	ミティリーニ
GN257717	マラトン
GN258463	リヴァディア
GN259289	コリントス
GN260210	ケラテア
GN261249	カマテロ
GN261745	イラクリオン
GN262833	エカリ
GN2633352	ヨーク
GN2633485	レクサム
GN2633521	ワージング
GN2633563	ウスター
GN2633586	ウールトン
GN2633691	ウォルヴァーハンプトン
GN2633709	ウォキング
GN2633842	ウィンザー
GN2633851	ウィンダミア
GN2633858	ウィンチェスター
GN2633866	ウィンブルドン
GN2633948	ウィガン
GN2634112	ホワイトチャペル
GN2634135	ウィットビー
GN2634202	ウェイマス
GN2634308	ウェストン＝スーパー＝メア
GN2634375	西カービー
GN2634403	ウェスト・ハム
GN2634491	ウェスト・ブロムウィッチ
GN2634549	ウェンブリー
GN2634552	ウェリン・ガーデン・シティ
GN2634560	ウェルシュプール
GN2634569	ウェルズ
GN2634677	ワトフォード
GN2634725	ウォリック
GN2634853	ウォルソール
GN2634910	ウェイクフィールド
GN2635113	アッパー・ノーウッド
GN2635150	アップミンスター
GN2635412	トゥルーロ
GN2635524	トレハリス
GN2635547	トレデガー
GN2635607	トッテリッジ
GN2635608	トッテナム
GN2635650	トーキー
GN2635881	サーソー
GN2636174	タヴィストック
GN2636177	トーントン
GN2636389	スウィンドン
GN2636432	スウォンジ
GN2636486	サットン・コールドフィールド
GN2636531	サンダーランド
GN2636670	ストリートリー
GN2636713	ストラトフォード＝アポン＝エイヴォン
GN2636714	ストラトフォード
GN2636790	ストーノーウェイ
GN2636841	ストーク・オン・トレント
GN2636876	ストックトン＝オン＝ティーズ
GN2636882	ストックポート
GN2636910	スターリング
GN2636940	スティーブニッジ
GN2636948	ステップニー
GN2637035	スタンウェル
GN2637142	スタッフォード
GN2637221	スピタルフィールズ
GN2637241	スピーク
GN2637329	サウス・シールズ
GN2637343	サウスポート
GN2637357	サウス・ノーウッド
GN2637418	サウスゲイト
GN2637487	サウサンプトン
GN2637546	ソリフル
GN2637752	スケルマースデール
GN2638053	シェンフィールド
GN2638077	シェフィールド
GN2638187	セブノークス
GN2638324	スカンソープ
GN2638419	スカーブラ
GN2638652	ソルテア
GN2638664	ソールズベリー
GN2638671	サルフォード
GN2638778	セント・アイヴス
GN2638864	セント・アンドルーズ
GN2638867	セント・オールバンズ
GN2638978	ラグビー
GN2639091	ロザーハイズ
GN2639093	ロザラム
GN2639104	ロサイス
GN2639223	ローハンプトン
GN2639268	ロチェスター
GN2639272	ロッチデール
GN2639323	リポン
GN2639557	レディッチ
GN2639653	ランダルストウン
GN2639660	ラムズゲート
GN2639835	パットニー
GN2639896	プレストウィック
GN2639912	プレストン
GN2639926	プレスタティン
GN2639991	ポートスチュワート
GN2639996	ポーツマス
GN2639998	ポートスライド＝バイ＝シー
GN2640004	ポートラッシュ
GN2640054	ポーチコール
GN2640085	ポータダウン
GN2640101	プール
GN2640190	プライムストック・ダンストーン
GN2640192	プラインプトン・セイント・マリー
GN2640194	プリマス
GN2640349	ピーターリー
GN2640354	ピーターバラ
GN2640358	パース
GN2640377	ペンザンス
GN2640496	ペンアルス
GN2640677	ペイズリー
GN2640681	ペイントン
GN2640729	オックスフォード
GN2640967	オマー
GN2641022	オールダム
GN2641108	オーバン
GN2641157	ヌニートン
GN2641168	ノッティング・ヒル
GN2641170	ノッティンガム
GN2641181	ノリッチ
GN2641430	ノーザンプトン
GN2641555	ニュートンエイクリフ
GN2641577	スクーン
GN2641581	ニューリー
GN2641589	ニューキー
GN2641598	ニューポート
GN2641599	ニューポート
GN2641616	ニューマーケット
GN2641617	ニュー・モールデン
GN2641661	ニュー・クロス
GN2641673	ニューカッスル・アポン・タイン
GN2641689	ニューベリー
GN2641690	ニューバーン
GN2642135	マザーウェル
GN2642313	モンマス
GN2642465	ミルトン・キーンズ
GN2642607	ミドルズブラ
GN2642705	マーサー・ティドビル
GN2643044	マーゲイト
GN2643097	マンスフィールド
GN2643123	マンチェスター
GN2643179	メードストン
GN2643186	メイデンヘッド
GN2643339	ルートン
GN2643567	ラフバラー
GN264371	アテネ
GN2643736	ロンドンデリー
GN2643741	シティ・オブ・ロンドン
GN2643743	ロンドン
GN2644210	リヴァプール
GN2644411	リスバーン
GN2644444	リンリスゴー
GN2644487	リンカン
GN2644497	ライムハウス
GN2644531	リッチフィールド
GN2644559	ルイス
GN2644605	ラーウィック
GN2644668	レスター
GN2644688	リーズ
GN2644737	ロイヤル・レミントン・スパ
GN2644849	ラーン
GN2644972	ランカスター
GN2644976	ラナーク
GN2645198	カークウォール
GN2645420	キングスウィンフォード
GN2645605	キルマーノック
GN2645740	キュー
GN2645753	ケタリング
GN2645826	ケンダル
GN2646003	イズリントン
GN2646004	アイズルワース
GN2646032	アーバイン
GN2646042	イーラム
GN2646057	イプスウィッチ
GN2646088	インヴァネス
GN2646277	イルフォード
GN2646393	ハンティンドン
GN2646458	ハダースフィールド
GN2646504	ホヴ
GN2646517	ハウンズロー
GN2646686	ホリーヘッド
GN2646742	ホリンウッド
GN2646781	ホルボーン
GN2646914	ハイ・ウィカム
GN2646958	ハイゲート
GN2646976	ハイベリー
GN2647044	ハートフォード
GN2647074	ヘレフォード
GN2647138	ヘメル・ヘムステッド
GN2647178	ヘレンズバラ
GN2647278	ハワース
GN2647349	ハットフィールド
GN2647356	ヘイスティングス
GN2647400	ハートルプール
GN2647425	ハーロウ
GN2647428	ハロゲイト
GN2647461	ハーロウ
GN2647570	ハミルトン
GN2647632	ハリファクス
GN2647793	ギルフォード
GN2647878	グリムズビー
GN2647937	グリニッジ
GN2647948	グリーノック
GN2647984	グレート・ヤーマス
GN2648208	グランサム
GN2648273	ゴスフォース
GN2648404	グロスター
GN2648559	グラストンベリー
GN2648579	グラスゴー
GN2648657	ジリンガム
GN2648773	ゲーツヘッド
GN2648997	フラム
GN2649169	フォート・ウィリアム
GN2649216	フォレスト・ヒル
GN264929	アニクシ
GN2649715	ファルマス
GN2649723	フォルカーク
GN2649808	エクセター
GN2649957	エプソム
GN2649984	エニスキレン
GN2650023	イーリー
GN2650122	エルギン
GN2650225	エディンバラ
GN2650228	エッジウェア
GN2650405	イースト・キルブライド
GN2650435	イースト・グリンステッド
GN2650497	イーストボーン
GN2650549	アールズ・コート
GN2650628	ダラム
GN2650657	ダンスタブル
GN2650732	ダンファームリン
GN2650752	ダンディー
GN2650798	ダンフリーズ
GN2650802	ダンバートン
GN2650839	ダドリー
GN2651048	ドーバー
GN2651101	ドーチェスター
GN2651123	ドンカスター
GN2651133	ドナハディー
GN2651347	ダービー
GN2651513	ダーリントン
GN2651621	ダゲナム
GN2651654	クンブラン
GN2651715	カンバーノールド
GN2651817	クロイドン
GN2652002	クルー
GN2652191	コーリー
GN2652221	コヴェントリー
GN2652381	コービー
GN265245	アマリントス
GN2652618	コルチェスター
GN2652672	コックフォスターズ
GN2652676	コッカーマス
GN2652995	サイレンセスター
GN2653075	クライストチャーチ
GN2653121	チジック
GN2653192	チチェスター
GN2653225	チェスターフィールド
GN2653228	チェスター
GN2653261	チェルトナム
GN2653265	チェルシー
GN2653266	チェルムスフォード
GN2653281	チェダー
GN2653290	チードル・ヒューム
GN2653305	チャタム
GN2653414	チャッデスデン
GN2653704	カーヌスティ
GN2653755	カーマーゼン
GN2653775	カーライル
GN2653818	カーディガン
GN2653822	カーディフ
GN2653877	カンタベリー
GN2653941	ケンブリッジ
GN2654092	カーナーヴォン
GN2654187	ベリー
GN2654264	バーンリー
GN2654332	バンクラナ
GN2654675	ブリストル
GN2654710	ブライトン
GN2654755	ブリジェンド
GN2654787	ブレントフォード
GN2654993	ブラッドフォード
GN2655076	バウ
GN2655095	ボーンマス
GN2655138	ボストン
GN2655237	ボルトン
GN2655413	ブレナヴォン
GN2655438	ブラックウォール
GN2655459	ブラックプール
GN2655524	ブラックバーン
GN2655603	バーミンガム
GN2655613	バーケンヘッド
GN2655929	ベルヴェディア
GN2655984	ベルファスト
GN2656065	ベックナム
GN2656161	バトル
GN2656173	バース
GN2656192	ベイジングストーク
GN2656194	バジルドン
GN2656284	バーンズリー
GN2656295	バーネット・ロンドン特別区
GN2656333	バーキング
GN2656396	バンガー
GN2656397	バンガー
GN2656406	バンベリー
GN2656528	バリークレア
GN2656586	バレルノ
GN2656708	エア
GN2656719	アリスバーリー
GN2656759	エイヴリー
GN2657060	アーマー
GN2657255	アントリム
GN2657324	アンドーヴァー
GN2657345	アンマンフォード
GN2657438	アニック
GN2657540	アルダーショット
GN2657697	アクトン
GN2657780	アビンドン＝オン＝テムズ
GN2657782	アベリストウィス
GN2657784	アバーティレリー
GN2657812	アバゲール
GN2657832	アバディーン
GN2657844	アバーカーン
GN2657896	チューリッヒ
GN2657908	ツーク
GN2657915	ツォフィンゲン
GN2657928	ツェルマット
GN2657941	イヴェルドン・レ・バン
GN2657970	ヴィンタートゥール
GN2658143	ヴェイリエ
GN2658145	ヴヴェイ
GN2658151	ヴェルソワ
GN2658154	ヴェルニエ
GN2658216	ウスター
GN2658240	ウンターゼーン
GN2658377	トゥーン
GN2658504	シュタンス
GN2658564	ゾロトゥルン
GN2658576	シオン
GN2658606	シエール
GN2658665	シュヴィーツ
GN2658761	シャフハウゼン
GN2658786	ザルネン
GN2658822	ザンクト・ガレン
GN2659190	プラン＝レ＝ズゥアト
GN2659296	オネ
GN2659297	オルテン
GN2659357	オーベルリート
GN2659496	ヌーシャテル
GN2659587	モルジュ
GN2659601	モントルー
GN2659613	モンテー
GN2659667	メイラン
GN2659811	ルツェルン
GN2659836	ルガーノ
GN2659869	ロカルノ
GN2659891	リースタル
GN2659960	ル・ロックル
GN2659994	ローザンヌ
GN2660076	ラ・ショー＝ド＝フォン
GN2660119	ケーニッツ
GN2660127	クローテン
GN2660253	インターラーケン
GN2660365	ヘリザウ
GN2660461	グシュタード
GN2660532	ル・グラン＝サコネ
GN2660594	グラールス
GN2660646	ジュネーヴ
GN2660718	フリブール
GN2660727	フラウエンフェルト
GN2660911	エメン
GN2661035	ドレモン
GN2661039	ダボス
GN2661169	クール
GN2661191	シェヌ＝ブール
GN2661265	カルージュ
GN2661513	ビール/ビエンヌ
GN2661547	ベルネ
GN2661552	ベルン
GN2661567	ベッリンツォーナ
GN2661604	バーゼル
GN2661646	バーデン
GN2661698	アスコナ
GN2661740	アッペンツェル
GN2661780	アルトドルフ
GN2661881	アーラウ
GN2732265	ヴィセウ
GN2732438	ヴィラ・レアル
GN2732773	ヴィアナ・ドゥ・カステロ
GN2735943	ポルト
GN2737640	ミランダ・ド・ドウロ
GN2738785	グアルダ
GN2739868	エスピーニョ
GN2740637	コインブラ
GN2742027	ブラガンサ
GN2742032	ブラガ
GN2742416	バルセロス
GN2742611	アヴェイロ
GN2743477	ズヴォレ
GN2743608	ズトフェン
GN2743977	ザイスト
GN2744102	ザルトボメル
GN2744118	ザーンダム
GN2745088	ヴァーヘニンゲン
GN2745321	フォールビュルフ
GN2745641	フェンロー
GN2745726	フェヘル
GN2745912	ユトレヒト
GN2746301	ティルブルフ
GN2747063	スネーク
GN2747351	ヘルトーヘンボス
GN2747373	デン・ハーグ
GN2747599	スヘフェニンゲン
GN2747891	ロッテルダム
GN2747930	ローゼンダール
GN2748000	ルールモント
GN2748413	プルメレント
GN2749234	オス
GN2750053	ナイメーヘン
GN2750065	ネイケルク
GN2750163	ニーウ・レッケルラント
GN2750896	ミデルブルフ
GN2751283	マーストリヒト
GN2751738	レリスタット
GN2751773	ライデン
GN2751792	レーワルデン
GN2751874	ラーレン
GN2752923	ケルクラーデ
GN2753106	カンペン
GN2753638	ホールン
GN2754447	ヘルモント
GN2754692	ヘームステーデ
GN2754817	ハルリンゲン
GN2754861	ハルデンベルク
GN2755003	ハールレム
GN2755251	フローニンゲン
GN2755281	フルンロー
GN2755420	ゴーダ
GN2755434	ホルクム
GN2755476	フス
GN2755485	フーデレーデ
GN2755594	ヘネマイデン
GN2755845	フラネケル
GN2756071	エンスヘーデ
GN2756136	エメン
GN2756253	アイントホーフェン
GN2756408	エールデ
GN2756429	エーデ
GN2756431	エダム
GN2756559	ドロンテン
GN2756669	ドルトレヒト
GN2756987	デーフェンテル
GN2757220	デン・ヘルダー
GN2757345	デルフト市
GN2757991	カストリクム
GN2758401	ブレダ
GN2758682	ボルスヴァルト
GN2758831	ブレリック
GN2759145	ベルヘン・オプ・ゾーム
GN2759544	バールン
GN2759554	バールレ・ナッサウ
GN2759633	アッセン
GN2759661	アーネム
GN2759706	アペルドールン
GN2759794	アムステルダム
GN2759798	アムステルフェーン
GN2759899	アルクマール
GN2760634	ツェル・アム・ゼー
GN2760854	ヴェルグル
GN2761353	ウィーナー・ノイシュタット
GN2761369	ウィーン
GN2761524	ヴェルス
GN2762372	フィラッハ
GN2763266	トゥルン
GN2764359	シュタイアー
GN2764786	シュピッタル・アン・デア・ドラウ
GN2764958	ハル・イン・チロル
GN2765390	シュヴァーツ
GN2766155	シェアルディング
GN2766359	ザンクト・ファイト・アン・デア・グラン
GN2766429	ザンクト・ペルテン
GN2766824	ザルツブルク
GN2769105	ペルク
GN2769623	オーベルワルト
GN2770684	ノイジードル・アム・ゼー
GN2771817	マッテルスブルク
GN2772173	ルステナウ
GN2772400	リンツ
GN2772505	リエンツ
GN2772649	レオーベン
GN2772753	ライプニッツ
GN2773300	クーフシュタイン
GN2773887	クニッテルフェルト
GN2773913	クロスターノイブルク
GN2774326	クラーゲンフルト
GN2774347	キッツビュール
GN2775020	ユーデンブルク
GN2775220	インスブルック
GN2775307	イムスト
GN2775742	ホーエネムス
GN2776951	ハライン
GN2778067	グラーツ
GN2778218	ゲツィス
GN2778436	グムンデン
GN2779674	フェルトキルヒ
GN2780190	アイゼンシュタット
GN2780741	ドルンビルン
GN2781023	ドイチュランツベルク
GN2781371	ブルック・アン・デア・ムーア
GN2781503	ブレゲンツ
GN2781680	ブルーデンツ
GN2781735	ビショフスホーフェン
GN2782067	バーデン・バイ・ウィーン
GN2782555	アムシュテッテン
GN2782728	アルタッハ
GN2803515	ツヴィンゲンベルク
GN2803560	ツヴィッカウ
GN2803620	ツヴァイブリュッケン
GN2803908	ツォンス
GN2804008	ツィッタウ
GN2804297	ツィーレンベルク
GN2804642	ツェーフェン
GN2805228	ツァプフェンドルフ
GN2805385	クサンテン
GN2805497	ヴュステンロート
GN2805615	ヴュルツブルク
GN2805753	ヴッパータール
GN2805762	ヴンジーデル
GN2806142	ヴォルムス
GN2806501	ヴォルガスト
GN2806654	ヴォルフスブルク
GN2806799	ヴォルフハーゲン
GN2806852	ヴェルファースハイム
GN2807184	ヴィッツェンハウゼン
GN2807240	ヴィットリヒ
GN2807363	ヴィッテン
GN2807465	ヴィスマール
GN2807549	ヴィルゲス
GN2808101	ヴィンツバッハ
GN2808533	ヴィリングスハウゼン
GN2808544	ヴィリンゲン
GN2808619	ヴィレバートエッセン
GN2808720	ヴィルヘルムスハーフェン
GN2809025	バート・ヴィルトバート
GN2809138	ヴィースロッホ
GN2809346	ヴィースバーデン
GN2809889	ヴェッツラー
GN2809985	ヴェッター
GN2810413	ヴェスターブルク
GN2810716	ヴェルトハイム
GN2810808	ヴェルニゲローデ
GN2811292	ヴェンデルシュタイン
GN2811342	ヴェムディング
GN2811644	ヴァイターシュタット
GN2811837	ヴァイセンツルム
GN2812086	ヴァイゼンドルフ
GN2812158	ヴァインスベルク
GN2812174	ヴァインハイム
GN2812482	ヴァイマル
GN2812515	ヴァイルハイム・イン・オーバーバイエルン
GN2812636	ヴァイル・アム・ライン
GN2812655	ヴァイカースハイム
GN2813635	ヴァッテンシャイト
GN2813700	ヴァッサートリューディンゲン
GN2814055	ヴァーネミュンデ
GN2814153	ヴァールブルク
GN2814667	ヴァルデュルン
GN2814670	ヴァルドルフ
GN2814851	ヴァルトモア
GN2814853	ヴァルト＝ミヒェルバッハ
GN2814888	ヴァルトカペル
GN2815032	ヴァルトフィッシュバッハ＝ブルガルベン
GN2815101	ヴァルデック
GN2815127	ヴァルトビュッテルブルン
GN2815328	ヴァイプシュタット
GN2815565	ヴァーダーン
GN2815642	ヴェヒタースバッハ
GN2816616	フォルクマールゼン
GN2816630	フェルクリンゲン
GN2816769	フェール
GN2817105	フロートー
GN2817130	フィッセルヘーヴェデ
GN2817324	フィールンハイム
GN2817599	フェルデン
GN2817733	ファイツヘーヒハイム
GN2817909	ファレンダー
GN2818067	ユーテルゼン
GN2818094	ウスラー
GN2819479	ウンターグルッペンバッハ
GN2820256	ウルム
GN2820860	テュービンゲン
GN2821164	トリーア
GN2821336	トレンデルブルク
GN2821480	トラーヴェミュンデ
GN2821690	トラーベン＝トラーバッハ
GN2823044	タールメッシング
GN2823141	ターレ
GN2823799	タウヌスシュタイン
GN2823854	タウバービショフスハイム
GN2824806	ズルツバッハ・アム・マイン
GN2824837	ズルツバッハ
GN2824948	ズール
GN2825297	シュトゥットガルト
GN2825638	シュトルレンドルフ
GN2826082	シュトラウスベルク
GN2826287	シュトラールズント
GN2826503	シュトルツェナウ
GN2826595	シュトルベルク
GN2827166	シュタイアーベルク
GN2828871	シュタイナウ・アン・デア・シュトラーセ
GN2829145	シュテーガウラハ
GN2829701	バート・シュタッフェルシュタイン
GN2829753	シュタットオルデンドルフ
GN2829777	シュタットハーゲン
GN2829804	シュタットアレンドルフ
GN2829901	シュターデ
GN2830452	シュピーゼン＝エルヴェルスベルク
GN2830582	シュパイアー
GN2830670	シュパイヒャースドルフ
GN2830829	シュパンゲンベルク
GN2830849	シュパルト
GN2830880	ゾットルム
GN2831083	ゾントラ
GN2831239	ゾンネフェルト
GN2831250	ゾンネベルク
GN2831486	ゾルタウ
GN2831580	ゾーリンゲン
GN2831708	ゾースト
GN2831802	ジッテンゼン
GN2831852	ジンツィッヒ
GN2831872	ジンスハイム
GN2831948	ジンデルフィンゲン
GN2832495	ジーゲン
GN2832521	ジークブルク
GN2833242	ゼーリゲンシュタット
GN2833296	ゼルプ
GN2833651	ゼーロウ高地
GN2834240	シュヴェツィンゲン
GN2834282	シュヴェリーン
GN2834594	シュヴァイヒ
GN2835018	シュヴァルツェンバッハ・アン・デア・ザーレ
GN2835345	シュヴァルムシュタット
GN2835381	シュヴァルバッハ・アム・タウヌス
GN2835411	シュヴァイゲルン
GN2835481	シュヴェービッシュ・ハル
GN2836040	シュロツベルク
GN2836089	シュリースハイム
GN2836251	ショッテン
GN2836616	ショーンガウ
GN2838167	シュリュッセルフェルト
GN2838201	シュリュヒテルン
GN2838459	シュリッツ
GN2839335	シファーシュタット
GN2840070	シェーセル
GN2841039	シャーフハイム
GN2841290	ザッテルドルフ
GN2841835	ザントハウゼン
GN2842143	ザルツヘンメンドルフ
GN2842150	ザルツギッター
GN2842441	ザーベック
GN2842632	ザールルイ
GN2842644	ザールブルク
GN2842647	ザールブリュッケン
GN2842688	ザールフェルト
GN2842884	リュッセルスハイム
GN2843258	ルーラ
GN2843395	リューデスハイム・アム・ライン
GN2843724	ロッテンドルフ
GN2844056	ローテンブルク・オプ・デア・タウバー
GN2844265	ロス
GN2844567	ロート・アム・ゼー
GN2844588	ロストック
GN2844988	ローゼンハイム
GN2845131	ロスドルフ
GN2845160	ロスバッハ・フォア・デア・ヘーエ
GN2846040	ローデンベルク
GN2846158	ローダルベン
GN2846523	リンテルン
GN2846722	リムパー
GN2847080	リートリンゲン
GN2847736	ロイトリンゲン
GN2848273	レムシャイト
GN2848335	レマーゲン
GN2848543	ライスキルヒェン
GN2848762	ラインハイム
GN2848867	ライリンゲン
GN2849371	レーブルク＝ロックム
GN2849446	レーアウ
GN2849483	レーゲンスブルク
GN2849647	レックリングハウゼン
GN2849913	ラウンハイム
GN2850257	ラシュタット
GN2850425	ランシュタット
GN2850536	ラムシュタイン＝ミーゼンバッハ
GN2850887	ラーデン
GN2851465	クヴェードリンブルク
GN2851739	プラッハ・イム・イーザルタール
GN2851826	プリュム
GN2852144	プロイシシュ・オルデンドルフ
GN2852217	プレンツラウアー・ベルク
GN2852422	ペットメス
GN2852458	ポツダム
GN2852909	ポルヒ
GN2853292	プラウエン
GN2853435	プランクシュタット
GN2853574	ピルマゼンス
GN2853924	プフングシュタット
GN2853949	プフロンテン
GN2853969	プフォルツハイム
GN2854152	プフェーデルバッハ
GN2854655	ペータースハーゲン
GN2854737	ペータースアウラハ
GN2854923	ペンツベルク
GN2855025	パイティング
GN2855029	パイセンベルク
GN2855065	ペグニッツ
GN2855328	パッサウ
GN2855745	パーダーボルン
GN2855794	オイテン
GN2855917	オットヴァイラー
GN2856014	オッタースベルク
GN2856042	オッターベルク
GN2856278	オストホーフェン
GN2856637	オスターブルケン
GN2856883	オスナブリュック
GN2856930	オシャースレーベン
GN2857129	オラニエンブルク
GN2857167	オッペンハイム
GN2857185	オプラデン
GN2857458	オルデンブルク
GN2857565	エーリンゲン
GN2857752	オフタースハイム
GN2857798	オッフェンブルク
GN2857803	オッフェンバッハ・アン・デア・クヴァイヒ
GN2857847	エッティンゲン・イン・バイエルン
GN2857900	エルリングハウゼン
GN2857904	オーア＝エアケンシュヴィック
GN2857967	エートハイム
GN2858333	オクゼンフルト
GN2858763	オーベルツハウゼン
GN2858964	オーベルストドルフ
GN2859380	オーバー＝ラムシュタット
GN2859532	オーベルンキルヒェン
GN2859675	オーベルンブルク・アム・マイン
GN2859739	オーバー＝メルレン
GN2860021	オーバーコッツァウ
GN2860410	オーバーハウゼン
GN2860540	オーバーギュンツブルク
GN2861579	ヌスロッホ
GN2861650	ニュルンベルク
GN2861801	ネルフェニッヒ
GN2861814	ノルトハイム
GN2861817	ネルテン＝ハルデンベルク
GN2861914	ネルトリンゲン
GN2861973	ノルトハイム
GN2861982	ノルトハウゼン
GN2862620	ニーンブルク/ヴェーザー
GN2862675	ニーハイム
GN2862831	ニーダーシュテッテン
GN2863014	ニーダー＝オルム
GN2863685	ニーデンシュタイン
GN2863712	ニッデラウ
GN2863840	ノイヴィート
GN2863941	ノイウルム
GN2864053	ノイシュタット・バイ・コーブルク
GN2864118	ノイス
GN2864435	ノインキルヒェン
GN2864475	ノイミュンスター
GN2864577	ノイルスハイム
GN2865560	ノイエンシュタット・アム・コッハー
GN2865798	ノイエンデッテルザウ
GN2866022	ノイデナウ
GN2866070	ノイブルク・アン・デア・ドナウ
GN2866135	ノイブランデンブルク
GN2866758	ネッカーズルム
GN2866774	ネッカーゲミュント
GN2866905	ナウムブルク
GN2866906	ナウムブルク
GN2866917	ナウハイム
GN2867138	ナイラ
GN2867492	ミュンツェンベルク
GN2867543	ミュンスター
GN2867613	ハン・ミュンデン
GN2867714	ミュンヘン
GN2867726	ミュンヒベルク
GN2867985	ミュールハイム・アム・マイン
GN2868004	ミュールハウゼン
GN2868867	ムーダウ
GN2869120	モースバッハ
GN2869221	メルレンバッハ
GN2869257	モーリンゲン
GN2869746	モンタバウアー
GN2869894	メンヒェングラートバッハ
GN2869934	メムリンゲン
GN2869936	メムブリス
GN2870269	メックミュール
GN2870482	ミッテンヴァルト
GN2871039	ミンデン
GN2871079	ミルテンベルク
GN2871284	ミヒェルシュタット
GN2871609	メスキルヒ
GN2871675	メルツィヒ
GN2871813	メーリング
GN2871979	メンディヒ
GN2871992	メミンゲン
GN2872003	メンメルスドルフ
GN2872028	メルズンゲン
GN2872155	マイセン
GN2872225	マイニンゲン
GN2872486	メーアスブルク
GN2872580	メッケスハイム
GN2872649	マイエン
GN2872686	マックスドルフ
GN2872777	マウルブロン
GN2873289	マルクトレドヴィッツ
GN2873291	マルクトオーバードルフ
GN2873759	マールブルク
GN2873891	マンハイム
GN2874225	マインツ
GN2874230	マインタール
GN2874239	マインロイス
GN2874246	マインハルト
GN2874263	マインアシャッフ
GN2874545	マクデブルク
GN2875107	リューネン
GN2875115	リューネブルク
GN2875282	リュクデ
GN2875376	ルートヴィヒスハーフェン
GN2875392	ルートヴィヒスブルク
GN2875601	リューベック
GN2875626	リュベッケ
GN2875877	ロルシュ
GN2876144	ローラ
GN2876187	レーネ
GN2876282	ローフェルデン
GN2876787	リッツェンドルフ
GN2876952	リンツ・アム・ライン
GN2877088	リンゲン
GN2877315	リンデンフェルス
GN2877550	リンダウ
GN2878074	リヒテンフェルス
GN2878234	レバークーゼン
GN2878289	ロイタースハウゼン
GN2878673	レーオポルツヘーエ
GN2878943	レムゴー
GN2879139	ライプツィヒ
GN2879241	ライメン
GN2879697	レーア
GN2879929	ラウターバッハ
GN2880111	ラウフェン・アム・ネッカー
GN2880146	ラウファッハ
GN2880204	ラウデンバッハ
GN2880308	ラウバッハ
GN2880351	ラーテン
GN2880547	ラングヴェーデル
GN2880672	ラングゲンス
GN2880913	ランゲンゼルボルト
GN2881279	ランゲン
GN2881477	ラントシュトゥール
GN2881485	ランツフート
GN2881509	ランツベルク・アム・レヒ
GN2881695	ラムパートハイム
GN2881767	ランプスハイム
GN2881889	ラーンシュタイン
GN2881956	ラーゲ
GN2881980	ラーデンブルク
GN2882087	ラッツェン
GN2882265	クーゼル
GN2882399	クプファーツェル
GN2882439	キュンツェルザウ
GN2882575	キュルスハイム
GN2882588	クルムバッハ
GN2883784	クローナハ
GN2883920	クリフテル
GN2884482	クライエンゼン
GN2884509	クレフェルト
GN2885237	ケーテン
GN2885536	コルバッハ
GN2885672	コンツ
GN2885679	コンスタンツ
GN2886242	ケルン
GN2886946	コブレンツ
GN2887736	クリンゲンベルク・アム・マイン
GN2887835	クレーフェ
GN2888053	クラインヴァルシュタット
GN2888411	クラインオストハイム
GN2890420	キルヒリンテルン
GN2890425	キルヒレンゲルン
GN2890478	キルヒハイムボーランデン
GN2890504	キルヒハイン
GN2890586	キルヒェン
GN2890769	キルヒャルト
GN2891122	キール
GN2891343	ケッチュ
GN2891742	ケルスターバッハ
GN2891951	ケール
GN2892078	カウフェリング
GN2892080	カウフボイレン
GN2892485	カステラウン
GN2892518	カッセル
GN2892794	カールスルーエ
GN2892980	カルベン
GN2893438	カーメン
GN2893837	カルカー
GN2893868	カーレフェルト
GN2894003	カイザースラウテルン
GN2894245	カール・アム・マイン
GN2894702	ヨルク
GN2894897	イェファー
GN2895044	イェーナ
GN2895669	イーザーローン
GN2895992	インゴルシュタット
GN2896020	インゲルハイム・アム・ライン
GN2896021	インゲルフィンゲン
GN2896279	インメンハウゼン
GN2896468	イルフェスハイム
GN2896476	イルスホーフェン
GN2896477	イルスフェルト
GN2896514	イルメナウ
GN2896687	イガースハイム
GN2896753	イダー＝オーバーシュタイン
GN2897844	ヒュルホルスト
GN2898304	ホイエルスヴェルダ
GN2898494	ヘスバッハ
GN2899479	ホムベルク
GN2899601	ホルツミンデン
GN2900453	ホルフェルト
GN2900825	ヘール＝グレンツハウゼン
GN2902533	ホーフハイム・アム・タウヌス
GN2902559	ホーフガイスマー
GN2902768	ホーフ
GN2902852	ホッケンハイム
GN2902951	ヘーヒスト・イム・オーデンヴァルト
GN2903016	ヘーヒシュタット・アン・デア・アイシュ
GN2903175	ホーホハイム・アム・マイン
GN2903327	ヘーヒベルク
GN2903810	ヒルシャイト
GN2904638	ヒルポルトシュタイン
GN2904789	ヒルデスハイム
GN2904886	ヒデンハウゼン
GN2904992	ホイゼンシュタム
GN2905290	ヘッシシュ・オルデンドルフ
GN2905293	ヘッシシュ・リヒテナウ
GN2905457	ヘルツォーゲンアウラハ
GN2905496	ヘルツベルク・アム・ハルツ
GN2905706	ヘリーデン
GN2905878	ヘロルツベルク
GN2905881	ヘーロルツバッハ
GN2905891	ヘルネ
GN2905929	ヘルメスカイル
GN290594	ウンム・アル・カイワイン
GN2906121	ヘルフォルト
GN2906143	ヘルドルフ
GN2906175	ヘルプシュタイン
GN2906514	ヘムスバッハ
GN2906583	ヘムホーフェン
